choice_id,product_id,choice,price,position
4381,3,0,6,6
4381,4,0,6,10
4381,8,0,3,7
4381,9,0,3,1
4381,21,1,4,5
4381,23,0,3,9
4381,29,0,6,3
4381,45,0,4,8
4381,46,0,5,2
4381,47,0,5,4
4382,3,0,7,6
4382,4,0,7,5
4382,8,0,5,1
4382,9,0,6,3
4382,21,0,7,2
4382,23,0,7,4
4382,29,1,4,10
4382,45,0,7,9
4382,46,0,6,7
4382,47,0,6,8
4383,3,0,7,5
4383,4,0,5,1
4383,8,0,6,4
4383,9,0,3,9
4383,21,0,6,6
4383,23,0,3,3
4383,29,0,7,10
4383,45,0,5,8
4383,46,1,3,2
4383,47,0,5,7
4384,3,0,4,5
4384,4,0,5,7
4384,8,0,3,2
4384,9,1,6,1
4384,21,0,6,9
4384,23,0,4,4
4384,29,0,5,10
4384,45,0,7,8
4384,46,0,7,3
4384,47,0,6,6
4385,3,0,3,3
4385,4,0,5,2
4385,8,0,4,9
4385,9,0,4,7
4385,21,0,6,4
4385,23,0,5,1
4385,29,0,7,6
4385,45,0,3,8
4385,46,1,7,10
4385,47,0,4,5
4386,3,0,5,3
4386,4,0,5,4
4386,8,0,4,5
4386,9,0,3,10
4386,21,0,4,7
4386,23,0,3,6
4386,29,0,3,9
4386,45,0,7,2
4386,46,1,5,8
4386,47,0,4,1
4387,3,0,5,9
4387,4,0,4,1
4387,8,0,4,4
4387,9,0,7,8
4387,21,1,6,3
4387,23,0,4,7
4387,29,0,5,2
4387,45,0,5,10
4387,46,0,7,6
4387,47,0,4,5
4388,3,0,6,5
4388,4,0,4,6
4388,8,0,5,4
4388,9,0,5,7
4388,21,1,6,3
4388,23,0,3,10
4388,29,0,3,1
4388,45,0,6,2
4388,46,0,3,8
4388,47,0,6,9
4389,3,0,4,1
4389,4,0,5,5
4389,8,0,3,10
4389,9,0,5,4
4389,21,0,4,3
4389,23,1,6,6
4389,29,0,3,2
4389,45,0,7,7
4389,46,0,6,9
4389,47,0,6,8
4390,3,1,5,1
4390,4,0,7,6
4390,8,0,3,8
4390,9,0,6,3
4390,21,0,3,2
4390,23,0,5,9
4390,29,0,7,7
4390,45,0,3,5
4390,46,0,6,10
4390,47,0,5,4
4391,3,0,5,5
4391,4,1,5,10
4391,8,0,4,6
4391,9,0,6,9
4391,21,0,6,3
4391,23,0,7,2
4391,29,0,7,4
4391,45,0,3,7
4391,46,0,5,1
4391,47,0,3,8
4392,3,0,7,7
4392,4,0,7,5
4392,8,0,7,3
4392,9,0,7,1
4392,21,0,7,9
4392,23,0,7,8
4392,29,0,4,10
4392,45,0,5,4
4392,46,1,7,2
4392,47,0,3,6
4393,3,0,3,10
4393,4,0,3,5
4393,8,0,3,4
4393,9,0,3,7
4393,21,0,4,6
4393,23,0,4,3
4393,29,0,6,9
4393,45,1,7,1
4393,46,0,3,2
4393,47,0,3,8
4394,3,0,7,3
4394,4,1,5,2
4394,8,0,3,1
4394,9,0,5,5
4394,21,0,5,8
4394,23,0,7,4
4394,29,0,6,7
4394,45,0,6,10
4394,46,0,6,6
4394,47,0,4,9
4395,3,0,5,4
4395,4,0,5,7
4395,8,0,6,8
4395,9,0,4,6
4395,21,0,3,2
4395,23,0,4,10
4395,29,0,5,5
4395,45,1,3,1
4395,46,0,4,9
4395,47,0,6,3
4396,3,0,6,5
4396,4,1,4,2
4396,8,0,6,7
4396,9,0,7,1
4396,21,0,7,10
4396,23,0,5,3
4396,29,0,3,6
4396,45,0,5,4
4396,46,0,7,8
4396,47,0,6,9
4397,3,0,6,10
4397,4,0,6,7
4397,8,0,6,1
4397,9,0,6,8
4397,21,0,4,4
4397,23,0,5,3
4397,29,1,4,2
4397,45,0,7,9
4397,46,0,5,6
4397,47,0,7,5
4398,3,1,6,7
4398,4,0,5,9
4398,8,0,6,3
4398,9,0,4,4
4398,21,0,5,1
4398,23,0,6,10
4398,29,0,4,5
4398,45,0,7,6
4398,46,0,3,8
4398,47,0,3,2
4399,3,0,3,2
4399,4,1,5,6
4399,8,0,3,1
4399,9,0,3,7
4399,21,0,3,10
4399,23,0,5,3
4399,29,0,4,8
4399,45,0,5,5
4399,46,0,6,4
4399,47,0,6,9
4400,3,0,4,4
4400,4,0,6,7
4400,8,0,6,5
4400,9,1,6,3
4400,21,0,5,6
4400,23,0,3,9
4400,29,0,5,1
4400,45,0,4,8
4400,46,0,3,2
4400,47,0,3,10
4401,3,0,5,5
4401,4,0,6,7
4401,8,0,6,3
4401,9,1,3,1
4401,21,0,5,10
4401,23,0,5,4
4401,29,0,6,9
4401,45,0,6,8
4401,46,0,5,2
4401,47,0,6,6
4402,3,0,7,2
4402,4,0,4,3
4402,8,0,6,10
4402,9,0,7,5
4402,21,0,5,4
4402,23,1,6,7
4402,29,0,4,8
4402,45,0,5,1
4402,46,0,5,9
4402,47,0,4,6
4403,3,0,6,7
4403,4,0,3,10
4403,8,0,3,1
4403,9,0,4,4
4403,21,0,6,2
4403,23,0,5,5
4403,29,0,4,9
4403,45,0,4,8
4403,46,1,6,3
4403,47,0,5,6
4404,3,0,6,5
4404,4,0,6,2
4404,8,0,4,3
4404,9,1,4,1
4404,21,0,6,10
4404,23,0,3,8
4404,29,0,6,7
4404,45,0,4,6
4404,46,0,4,4
4404,47,0,5,9
4405,3,0,4,8
4405,4,0,4,2
4405,8,0,3,1
4405,9,0,6,7
4405,21,0,6,9
4405,23,0,7,6
4405,29,0,6,3
4405,45,0,3,10
4405,46,0,6,4
4405,47,1,4,5
4406,3,0,3,4
4406,4,1,4,1
4406,8,0,7,9
4406,9,0,3,6
4406,21,0,7,5
4406,23,0,7,2
4406,29,0,3,7
4406,45,0,6,10
4406,46,0,4,8
4406,47,0,3,3
4407,3,0,4,5
4407,4,0,4,6
4407,8,0,6,4
4407,9,1,4,7
4407,21,0,5,1
4407,23,0,3,8
4407,29,0,6,9
4407,45,0,4,10
4407,46,0,4,3
4407,47,0,3,2
4408,3,0,7,3
4408,4,0,7,4
4408,8,0,6,9
4408,9,0,3,2
4408,21,0,4,1
4408,23,0,6,5
4408,29,0,4,10
4408,45,1,4,7
4408,46,0,7,6
4408,47,0,4,8
4409,3,0,6,3
4409,4,0,7,2
4409,8,0,3,4
4409,9,0,5,9
4409,21,1,6,1
4409,23,0,3,10
4409,29,0,4,6
4409,45,0,5,8
4409,46,0,5,7
4409,47,0,7,5
4410,3,0,6,2
4410,4,0,3,3
4410,8,0,5,9
4410,9,1,6,4
4410,21,0,7,8
4410,23,0,6,6
4410,29,0,7,10
4410,45,0,4,5
4410,46,0,6,7
4410,47,0,6,1
4411,3,0,3,10
4411,4,0,3,3
4411,8,0,7,2
4411,9,0,7,9
4411,21,0,5,7
4411,23,0,5,5
4411,29,0,4,4
4411,45,1,3,1
4411,46,0,3,6
4411,47,0,4,8
4412,3,0,6,4
4412,4,0,3,8
4412,8,0,4,3
4412,9,0,5,5
4412,21,0,4,1
4412,23,0,5,7
4412,29,0,6,6
4412,45,0,5,9
4412,46,1,6,2
4412,47,0,6,10
4413,3,0,7,8
4413,4,0,5,2
4413,8,0,6,4
4413,9,0,7,3
4413,21,0,6,7
4413,23,0,7,10
4413,29,0,7,9
4413,45,1,6,1
4413,46,0,7,6
4413,47,0,5,5
4414,3,1,5,4
4414,4,0,3,9
4414,8,0,7,2
4414,9,0,4,7
4414,21,0,6,5
4414,23,0,7,3
4414,29,0,5,10
4414,45,0,3,6
4414,46,0,7,1
4414,47,0,7,8
4415,3,1,6,7
4415,4,0,7,10
4415,8,0,3,8
4415,9,0,4,6
4415,21,0,5,9
4415,23,0,7,3
4415,29,0,5,1
4415,45,0,5,5
4415,46,0,6,2
4415,47,0,3,4
4416,3,0,3,1
4416,4,0,5,4
4416,8,0,3,7
4416,9,0,6,2
4416,21,0,6,3
4416,23,1,7,6
4416,29,0,5,10
4416,45,0,3,9
4416,46,0,4,5
4416,47,0,4,8
4417,3,0,5,6
4417,4,0,3,5
4417,8,0,6,4
4417,9,1,6,10
4417,21,0,4,8
4417,23,0,4,3
4417,29,0,4,2
4417,45,0,5,9
4417,46,0,5,7
4417,47,0,3,1
4418,3,1,6,7
4418,4,0,6,2
4418,8,0,5,8
4418,9,0,6,6
4418,21,0,4,5
4418,23,0,7,9
4418,29,0,5,10
4418,45,0,5,1
4418,46,0,4,3
4418,47,0,4,4
4419,3,0,3,10
4419,4,0,3,9
4419,8,0,7,4
4419,9,0,4,6
4419,21,0,3,3
4419,23,0,4,7
4419,29,0,3,2
4419,45,1,6,5
4419,46,0,4,1
4419,47,0,3,8
4420,3,1,7,7
4420,4,0,7,1
4420,8,0,5,6
4420,9,0,7,2
4420,21,0,7,4
4420,23,0,6,8
4420,29,0,3,3
4420,45,0,6,10
4420,46,0,4,9
4420,47,0,6,5
4421,3,1,6,2
4421,4,0,3,8
4421,8,0,3,9
4421,9,0,7,6
4421,21,0,5,1
4421,23,0,6,7
4421,29,0,7,10
4421,45,0,5,4
4421,46,0,6,3
4421,47,0,5,5
4422,3,0,4,9
4422,4,1,3,10
4422,8,0,6,5
4422,9,0,7,3
4422,21,0,7,6
4422,23,0,4,8
4422,29,0,3,2
4422,45,0,5,1
4422,46,0,4,7
4422,47,0,4,4
4423,3,0,5,3
4423,4,0,6,1
4423,8,1,4,2
4423,9,0,3,6
4423,21,0,4,4
4423,23,0,5,9
4423,29,0,5,10
4423,45,0,4,8
4423,46,0,4,7
4423,47,0,5,5
4424,3,0,5,4
4424,4,0,4,3
4424,8,0,3,8
4424,9,0,5,9
4424,21,0,5,6
4424,23,0,5,5
4424,29,0,3,7
4424,45,0,6,10
4424,46,0,7,1
4424,47,1,3,2
4425,3,0,6,2
4425,4,0,7,1
4425,8,0,5,6
4425,9,0,6,5
4425,21,1,7,3
4425,23,0,6,8
4425,29,0,3,9
4425,45,0,3,7
4425,46,0,3,4
4425,47,0,3,10
4426,3,0,6,1
4426,4,0,6,10
4426,8,0,4,4
4426,9,0,7,8
4426,21,0,5,2
4426,23,0,3,6
4426,29,0,6,3
4426,45,0,7,5
4426,46,0,3,7
4426,47,1,6,9
4427,3,0,4,7
4427,4,0,3,10
4427,8,0,6,5
4427,9,1,4,9
4427,21,0,5,6
4427,23,0,7,8
4427,29,0,4,1
4427,45,0,3,3
4427,46,0,3,2
4427,47,0,4,4
4428,3,0,7,10
4428,4,0,4,9
4428,8,0,5,8
4428,9,1,3,2
4428,21,0,6,3
4428,23,0,4,5
4428,29,0,6,7
4428,45,0,7,1
4428,46,0,4,4
4428,47,0,3,6
4429,3,1,7,9
4429,4,0,3,5
4429,8,0,6,8
4429,9,0,3,6
4429,21,0,6,2
4429,23,0,7,3
4429,29,0,3,4
4429,45,0,3,1
4429,46,0,7,7
4429,47,0,5,10
4430,3,0,3,7
4430,4,0,4,3
4430,8,0,7,10
4430,9,0,4,2
4430,21,1,7,6
4430,23,0,6,4
4430,29,0,3,8
4430,45,0,5,1
4430,46,0,7,9
4430,47,0,5,5
4431,3,0,7,7
4431,4,0,6,8
4431,8,0,4,1
4431,9,0,4,10
4431,21,0,3,9
4431,23,0,5,4
4431,29,0,5,6
4431,45,0,6,5
4431,46,0,4,2
4431,47,1,7,3
4432,3,0,5,2
4432,4,0,3,3
4432,8,1,7,1
4432,9,0,3,10
4432,21,0,4,8
4432,23,0,5,4
4432,29,0,7,5
4432,45,0,4,9
4432,46,0,4,7
4432,47,0,3,6
4433,3,0,3,4
4433,4,1,5,7
4433,8,0,4,1
4433,9,0,3,10
4433,21,0,7,6
4433,23,0,7,3
4433,29,0,3,2
4433,45,0,7,5
4433,46,0,7,9
4433,47,0,3,8
4434,3,0,7,7
4434,4,0,7,2
4434,8,0,6,1
4434,9,0,4,6
4434,21,1,6,3
4434,23,0,4,8
4434,29,0,7,10
4434,45,0,3,9
4434,46,0,7,4
4434,47,0,7,5
4435,3,0,3,4
4435,4,0,6,5
4435,8,0,4,9
4435,9,0,5,1
4435,21,0,7,8
4435,23,0,4,10
4435,29,0,5,3
4435,45,0,6,6
4435,46,1,6,2
4435,47,0,7,7
4436,3,0,6,9
4436,4,0,5,7
4436,8,0,7,10
4436,9,0,4,6
4436,21,0,4,5
4436,23,0,6,3
4436,29,0,6,1
4436,45,0,3,4
4436,46,1,5,2
4436,47,0,7,8
4437,3,0,5,6
4437,4,1,4,8
4437,8,0,4,5
4437,9,0,6,2
4437,21,0,7,7
4437,23,0,3,4
4437,29,0,3,1
4437,45,0,5,3
4437,46,0,6,9
4437,47,0,6,10
4438,3,0,3,4
4438,4,0,6,5
4438,8,0,3,6
4438,9,0,3,2
4438,21,0,3,7
4438,23,0,4,8
4438,29,0,5,9
4438,45,0,7,10
4438,46,0,5,1
4438,47,1,7,3
4439,3,0,5,7
4439,4,1,4,9
4439,8,0,4,10
4439,9,0,3,3
4439,21,0,4,4
4439,23,0,4,5
4439,29,0,7,1
4439,45,0,3,2
4439,46,0,7,8
4439,47,0,6,6
4440,3,0,4,7
4440,4,0,4,5
4440,8,0,3,6
4440,9,0,5,10
4440,21,1,5,3
4440,23,0,7,9
4440,29,0,5,4
4440,45,0,6,2
4440,46,0,4,8
4440,47,0,3,1
4441,3,1,5,9
4441,4,0,7,7
4441,8,0,3,8
4441,9,0,3,2
4441,21,0,3,3
4441,23,0,6,10
4441,29,0,7,1
4441,45,0,4,6
4441,46,0,7,5
4441,47,0,5,4
4442,3,0,3,6
4442,4,0,7,7
4442,8,0,4,8
4442,9,0,3,1
4442,21,0,4,2
4442,23,0,3,3
4442,29,0,6,10
4442,45,0,4,4
4442,46,1,5,9
4442,47,0,3,5
4443,3,0,3,10
4443,4,0,3,7
4443,8,0,5,2
4443,9,0,6,5
4443,21,0,5,6
4443,23,0,4,8
4443,29,1,3,1
4443,45,0,5,4
4443,46,0,3,9
4443,47,0,7,3
4444,3,0,5,9
4444,4,0,5,8
4444,8,0,3,10
4444,9,0,6,6
4444,21,0,4,3
4444,23,0,3,4
4444,29,0,7,1
4444,45,0,6,2
4444,46,1,3,5
4444,47,0,5,7
4445,3,0,5,2
4445,4,0,7,10
4445,8,0,5,6
4445,9,0,5,8
4445,21,0,4,5
4445,23,0,6,9
4445,29,0,4,7
4445,45,1,7,1
4445,46,0,5,4
4445,47,0,3,3
4446,3,0,7,5
4446,4,0,7,7
4446,8,0,3,4
4446,9,0,4,3
4446,21,0,3,10
4446,23,0,3,8
4446,29,1,7,1
4446,45,0,5,9
4446,46,0,6,2
4446,47,0,7,6
4447,3,0,5,5
4447,4,1,7,8
4447,8,0,7,10
4447,9,0,5,9
4447,21,0,3,4
4447,23,0,3,7
4447,29,0,4,6
4447,45,0,3,3
4447,46,0,6,1
4447,47,0,7,2
4448,3,1,4,2
4448,4,0,3,10
4448,8,0,5,3
4448,9,0,3,4
4448,21,0,4,8
4448,23,0,6,7
4448,29,0,3,9
4448,45,0,7,1
4448,46,0,6,6
4448,47,0,3,5
4449,3,0,6,8
4449,4,0,7,5
4449,8,0,6,6
4449,9,1,7,7
4449,21,0,6,3
4449,23,0,5,10
4449,29,0,6,4
4449,45,0,5,9
4449,46,0,5,1
4449,47,0,4,2
4450,3,0,3,8
4450,4,0,4,10
4450,8,0,7,3
4450,9,0,7,6
4450,21,0,5,1
4450,23,1,4,2
4450,29,0,3,5
4450,45,0,6,7
4450,46,0,7,9
4450,47,0,5,4
4451,3,0,4,4
4451,4,0,3,7
4451,8,0,4,5
4451,9,0,5,1
4451,21,0,3,10
4451,23,1,6,6
4451,29,0,3,2
4451,45,0,7,3
4451,46,0,5,8
4451,47,0,5,9
4452,3,1,4,5
4452,4,0,6,6
4452,8,0,7,7
4452,9,0,5,1
4452,21,0,4,3
4452,23,0,6,2
4452,29,0,6,10
4452,45,0,3,4
4452,46,0,5,8
4452,47,0,3,9
4453,3,0,5,3
4453,4,0,6,2
4453,8,0,7,5
4453,9,0,5,4
4453,21,0,5,10
4453,23,0,7,9
4453,29,0,4,6
4453,45,0,4,1
4453,46,0,7,7
4453,47,1,5,8
4454,3,0,6,9
4454,4,0,3,8
4454,8,0,4,10
4454,9,0,7,5
4454,21,0,7,7
4454,23,0,4,6
4454,29,1,5,4
4454,45,0,6,3
4454,46,0,7,2
4454,47,0,4,1
4455,3,0,5,5
4455,4,1,4,1
4455,8,0,5,10
4455,9,0,5,8
4455,21,0,5,6
4455,23,0,7,2
4455,29,0,6,7
4455,45,0,5,3
4455,46,0,4,9
4455,47,0,3,4
4456,3,0,3,6
4456,4,0,5,8
4456,8,0,3,3
4456,9,0,7,7
4456,21,0,5,10
4456,23,1,7,4
4456,29,0,4,2
4456,45,0,7,9
4456,46,0,5,1
4456,47,0,5,5
4457,3,0,6,4
4457,4,0,6,10
4457,8,0,7,6
4457,9,0,3,2
4457,21,0,3,3
4457,23,0,3,7
4457,29,0,3,8
4457,45,0,3,1
4457,46,1,4,5
4457,47,0,7,9
4458,3,0,4,6
4458,4,0,5,9
4458,8,0,4,8
4458,9,0,6,10
4458,21,0,6,1
4458,23,0,3,2
4458,29,0,5,5
4458,45,1,3,4
4458,46,0,7,3
4458,47,0,4,7
4459,3,0,4,3
4459,4,0,7,4
4459,8,0,7,10
4459,9,0,3,5
4459,21,0,7,8
4459,23,0,4,7
4459,29,0,7,1
4459,45,0,6,2
4459,46,1,4,6
4459,47,0,4,9
4460,3,0,3,5
4460,4,0,7,9
4460,8,0,7,7
4460,9,0,3,4
4460,21,0,5,2
4460,23,0,7,6
4460,29,0,7,10
4460,45,0,4,1
4460,46,0,3,3
4460,47,1,6,8
4461,3,0,6,9
4461,4,0,5,5
4461,8,0,6,2
4461,9,0,6,4
4461,21,1,6,8
4461,23,0,5,10
4461,29,0,4,6
4461,45,0,3,3
4461,46,0,4,7
4461,47,0,7,1
4462,3,0,5,6
4462,4,0,6,9
4462,8,0,5,8
4462,9,0,5,10
4462,21,0,4,1
4462,23,0,4,2
4462,29,0,3,4
4462,45,1,6,5
4462,46,0,4,7
4462,47,0,5,3
4463,3,0,4,10
4463,4,0,6,7
4463,8,0,3,2
4463,9,0,4,4
4463,21,0,3,8
4463,23,0,4,6
4463,29,0,4,9
4463,45,0,7,3
4463,46,1,4,5
4463,47,0,4,1
4464,3,0,7,6
4464,4,0,6,3
4464,8,0,4,4
4464,9,0,3,8
4464,21,0,7,10
4464,23,0,3,7
4464,29,0,7,5
4464,45,1,4,9
4464,46,0,3,1
4464,47,0,7,2
4465,3,0,6,5
4465,4,1,6,1
4465,8,0,5,6
4465,9,0,6,2
4465,21,0,4,10
4465,23,0,6,3
4465,29,0,4,9
4465,45,0,6,7
4465,46,0,5,8
4465,47,0,7,4
4466,3,0,4,7
4466,4,0,6,8
4466,8,0,6,10
4466,9,0,5,2
4466,21,0,7,3
4466,23,0,4,9
4466,29,0,4,5
4466,45,0,3,4
4466,46,0,5,1
4466,47,1,5,6
4467,3,0,7,7
4467,4,0,7,3
4467,8,0,6,8
4467,9,0,4,4
4467,21,0,4,5
4467,23,0,4,10
4467,29,0,4,9
4467,45,1,7,6
4467,46,0,4,1
4467,47,0,6,2
4468,3,0,7,8
4468,4,0,3,5
4468,8,0,5,1
4468,9,0,7,9
4468,21,0,4,6
4468,23,0,7,3
4468,29,0,7,2
4468,45,1,4,4
4468,46,0,7,10
4468,47,0,3,7
4469,3,0,5,7
4469,4,1,5,8
4469,8,0,3,4
4469,9,0,5,5
4469,21,0,4,6
4469,23,0,3,2
4469,29,0,7,1
4469,45,0,3,9
4469,46,0,5,3
4469,47,0,7,10
4470,3,0,5,7
4470,4,1,5,8
4470,8,0,6,9
4470,9,0,6,1
4470,21,0,7,4
4470,23,0,3,3
4470,29,0,5,10
4470,45,0,6,2
4470,46,0,7,6
4470,47,0,7,5
4471,3,0,5,4
4471,4,0,3,7
4471,8,0,3,9
4471,9,1,3,6
4471,21,0,7,3
4471,23,0,4,5
4471,29,0,3,1
4471,45,0,6,8
4471,46,0,3,10
4471,47,0,5,2
4472,3,0,4,6
4472,4,0,3,3
4472,8,0,3,9
4472,9,0,7,2
4472,21,1,4,8
4472,23,0,7,7
4472,29,0,6,5
4472,45,0,7,4
4472,46,0,5,1
4472,47,0,3,10
4473,3,0,3,8
4473,4,0,6,3
4473,8,0,5,2
4473,9,0,6,9
4473,21,1,7,1
4473,23,0,5,5
4473,29,0,4,10
4473,45,0,3,6
4473,46,0,5,4
4473,47,0,5,7
4474,3,0,4,3
4474,4,0,6,7
4474,8,0,5,4
4474,9,1,7,5
4474,21,0,3,6
4474,23,0,5,2
4474,29,0,7,9
4474,45,0,7,10
4474,46,0,3,1
4474,47,0,3,8
4475,3,0,3,6
4475,4,0,6,8
4475,8,0,5,2
4475,9,0,5,10
4475,21,0,7,9
4475,23,0,6,5
4475,29,0,5,4
4475,45,0,5,3
4475,46,1,3,1
4475,47,0,3,7
4476,3,0,4,9
4476,4,0,5,1
4476,8,0,6,6
4476,9,1,3,2
4476,21,0,6,5
4476,23,0,4,4
4476,29,0,4,7
4476,45,0,7,3
4476,46,0,6,8
4476,47,0,5,10
4477,3,0,3,1
4477,4,0,3,6
4477,8,0,5,3
4477,9,1,4,5
4477,21,0,5,9
4477,23,0,5,10
4477,29,0,3,4
4477,45,0,5,7
4477,46,0,4,2
4477,47,0,4,8
4478,3,1,5,9
4478,4,0,6,6
4478,8,0,5,4
4478,9,0,4,2
4478,21,0,3,5
4478,23,0,4,3
4478,29,0,5,10
4478,45,0,7,8
4478,46,0,6,7
4478,47,0,6,1
4479,3,0,4,5
4479,4,0,6,4
4479,8,0,4,7
4479,9,0,6,6
4479,21,0,6,1
4479,23,0,4,2
4479,29,0,7,8
4479,45,0,7,10
4479,46,1,4,3
4479,47,0,4,9
4480,3,0,7,6
4480,4,0,7,4
4480,8,0,6,2
4480,9,0,3,9
4480,21,0,6,5
4480,23,0,7,3
4480,29,1,7,1
4480,45,0,5,8
4480,46,0,7,7
4480,47,0,4,10
4481,3,0,6,3
4481,4,0,4,7
4481,8,0,6,8
4481,9,0,5,2
4481,21,0,5,1
4481,23,0,6,6
4481,29,0,4,4
4481,45,1,3,9
4481,46,0,7,10
4481,47,0,4,5
4482,3,0,4,5
4482,4,1,4,9
4482,8,0,6,7
4482,9,0,5,4
4482,21,0,7,3
4482,23,0,5,1
4482,29,0,4,10
4482,45,0,7,6
4482,46,0,5,2
4482,47,0,7,8
4483,3,0,6,10
4483,4,0,3,8
4483,8,0,7,2
4483,9,0,3,5
4483,21,0,6,1
4483,23,0,4,7
4483,29,0,5,3
4483,45,1,6,4
4483,46,0,4,6
4483,47,0,5,9
4484,3,0,4,9
4484,4,0,3,10
4484,8,0,5,8
4484,9,0,7,5
4484,21,0,4,4
4484,23,0,3,6
4484,29,1,3,2
4484,45,0,3,1
4484,46,0,3,3
4484,47,0,3,7
4485,3,0,3,3
4485,4,0,4,7
4485,8,1,3,10
4485,9,0,3,2
4485,21,0,3,4
4485,23,0,5,5
4485,29,0,3,8
4485,45,0,3,6
4485,46,0,7,1
4485,47,0,4,9
4486,3,0,7,4
4486,4,1,6,1
4486,8,0,6,10
4486,9,0,5,6
4486,21,0,6,5
4486,23,0,7,8
4486,29,0,7,7
4486,45,0,3,9
4486,46,0,3,3
4486,47,0,7,2
4487,3,0,6,2
4487,4,0,5,4
4487,8,0,4,10
4487,9,0,4,8
4487,21,0,6,6
4487,23,0,3,7
4487,29,0,4,9
4487,45,0,6,3
4487,46,0,5,1
4487,47,1,7,5
4488,3,0,3,9
4488,4,1,6,2
4488,8,0,6,7
4488,9,0,6,6
4488,21,0,3,4
4488,23,0,7,1
4488,29,0,3,3
4488,45,0,3,10
4488,46,0,6,5
4488,47,0,5,8
4489,3,0,5,6
4489,4,0,4,5
4489,8,0,3,1
4489,9,0,5,10
4489,21,0,3,3
4489,23,0,6,9
4489,29,1,5,2
4489,45,0,3,7
4489,46,0,7,8
4489,47,0,7,4
4490,3,0,4,4
4490,4,1,5,2
4490,8,0,4,5
4490,9,0,6,1
4490,21,0,6,3
4490,23,0,3,6
4490,29,0,4,9
4490,45,0,5,10
4490,46,0,3,8
4490,47,0,7,7
4491,3,0,7,4
4491,4,0,4,10
4491,8,0,7,9
4491,9,0,5,5
4491,21,0,7,7
4491,23,0,6,2
4491,29,0,6,3
4491,45,1,4,6
4491,46,0,4,8
4491,47,0,4,1
4492,3,0,4,10
4492,4,1,4,2
4492,8,0,5,8
4492,9,0,3,5
4492,21,0,5,7
4492,23,0,6,3
4492,29,0,5,4
4492,45,0,7,9
4492,46,0,6,1
4492,47,0,4,6
4493,3,0,5,5
4493,4,0,3,8
4493,8,0,7,1
4493,9,0,6,7
4493,21,1,4,6
4493,23,0,4,9
4493,29,0,6,2
4493,45,0,5,10
4493,46,0,6,3
4493,47,0,6,4
4494,3,0,5,6
4494,4,0,7,8
4494,8,0,7,9
4494,9,0,4,4
4494,21,0,6,5
4494,23,1,4,1
4494,29,0,7,10
4494,45,0,5,3
4494,46,0,7,2
4494,47,0,3,7
4495,3,0,7,9
4495,4,0,4,8
4495,8,0,6,10
4495,9,0,7,3
4495,21,0,7,2
4495,23,0,3,7
4495,29,0,7,4
4495,45,1,7,1
4495,46,0,6,5
4495,47,0,5,6
4496,3,0,3,2
4496,4,0,7,8
4496,8,0,5,5
4496,9,0,6,10
4496,21,0,7,7
4496,23,0,5,3
4496,29,0,4,4
4496,45,0,7,1
4496,46,1,7,6
4496,47,0,3,9
4497,3,0,5,7
4497,4,0,6,10
4497,8,0,4,8
4497,9,0,7,9
4497,21,0,3,1
4497,23,0,5,5
4497,29,0,6,2
4497,45,0,6,4
4497,46,1,6,3
4497,47,0,6,6
4498,3,0,4,4
4498,4,0,6,7
4498,8,0,5,9
4498,9,0,6,2
4498,21,0,4,6
4498,23,0,7,8
4498,29,0,7,5
4498,45,1,6,1
4498,46,0,5,10
4498,47,0,7,3
4499,3,0,7,4
4499,4,1,5,10
4499,8,0,7,5
4499,9,0,7,3
4499,21,0,4,6
4499,23,0,3,8
4499,29,0,7,7
4499,45,0,7,9
4499,46,0,5,2
4499,47,0,5,1
4500,3,1,3,10
4500,4,0,7,5
4500,8,0,6,3
4500,9,0,4,8
4500,21,0,4,2
4500,23,0,6,4
4500,29,0,5,7
4500,45,0,4,1
4500,46,0,4,6
4500,47,0,7,9
4501,3,0,5,9
4501,4,0,7,6
4501,8,0,6,1
4501,9,0,4,5
4501,21,0,5,10
4501,23,0,4,4
4501,29,0,4,8
4501,45,1,3,3
4501,46,0,5,2
4501,47,0,4,7
4502,3,0,5,3
4502,4,0,7,10
4502,8,0,4,8
4502,9,1,5,1
4502,21,0,4,9
4502,23,0,3,4
4502,29,0,6,2
4502,45,0,5,7
4502,46,0,3,5
4502,47,0,5,6
4503,3,0,3,6
4503,4,0,6,8
4503,8,0,3,5
4503,9,1,4,2
4503,21,0,5,10
4503,23,0,7,1
4503,29,0,5,7
4503,45,0,5,9
4503,46,0,4,4
4503,47,0,6,3
4504,3,0,5,4
4504,4,0,7,5
4504,8,0,7,9
4504,9,1,3,1
4504,21,0,7,6
4504,23,0,7,3
4504,29,0,6,2
4504,45,0,7,8
4504,46,0,5,7
4504,47,0,7,10
4505,3,0,5,1
4505,4,0,6,3
4505,8,0,4,9
4505,9,0,6,6
4505,21,1,3,5
4505,23,0,5,4
4505,29,0,6,2
4505,45,0,3,10
4505,46,0,4,7
4505,47,0,4,8
4506,3,0,7,2
4506,4,0,6,4
4506,8,0,6,8
4506,9,0,6,6
4506,21,0,5,9
4506,23,0,6,10
4506,29,0,4,3
4506,45,0,5,5
4506,46,1,5,1
4506,47,0,4,7
4507,3,0,6,1
4507,4,0,5,10
4507,8,0,6,8
4507,9,1,6,5
4507,21,0,7,3
4507,23,0,7,6
4507,29,0,7,2
4507,45,0,6,7
4507,46,0,3,4
4507,47,0,6,9
4508,3,0,6,4
